category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
congenital anomalies,Congenital anomalies of face and neck,749.0,789.0,525169.0,0.5747452860328377,0.2382380037791012,1.386563598489763,0.21773096335120187,789.0,520692.0,0.573092227153047,0.2375904132911121,1.3823567048592098,0.21526504769245935
congenital anomalies,Cleft palate,749.1,247.0,525227.0,0.3608749481847643,0.0994057298942514,1.3100927719749833,0.12129177829579772,247.0,524582.0,0.3602964870735257,0.0992317135686025,1.308186203070839,0.12074959170956899
congenital anomalies,Congenital anomalies of skull and face bones,749.2,1245.0,525125.0,0.5616280919457662,0.2653125857587017,1.188884849773082,0.13161009338875262,1245.0,522999.0,0.5607536628757614,0.2648786329589341,1.1871273530671442,0.1306111170645464
congenital anomalies,Digestive congenital anomalies,750.0,16.0,525284.0,1.592383994443156,0.0094756665118093,267.59983401680194,0.8587658709382643,16.0,525108.0,1.5931200451611598,0.0094758900655117,267.8409585535055,0.8586390269987078
congenital anomalies,Esophageal atresia/tracheoesophageal fistula,750.11,539.0,525236.0,0.2827385173065913,0.0675766958215039,1.1829680068981872,0.08365373019548283,539.0,524972.0,0.282590078534797,0.067540892269056,1.1823526430208182,0.08352633792949563
congenital anomalies,Congenital anomalies of mouth/tongue,750.13,135.0,525263.0,1.8744122151481144,0.3146447016568658,11.166312776904809,0.4901739443073218,135.0,523871.0,1.8726554795376449,0.3144163210773542,11.153487621209068,0.49077035506941613
congenital anomalies,Congenital anomalies of esophagus,750.14,79.0,525275.0,0.3801925400456373,0.0218426306412674,6.6176263235098265,0.5070236512740052,79.0,523905.0,0.3805767116788743,0.0218546769138842,6.627351849813407,0.5075355253669269
congenital anomalies,Lower gastrointestinal congenital anomalies,750.2,18.0,525285.0,5.454534737136628,0.0154079289233542,1930.9505739953245,0.5710532760703233,18.0,525107.0,5.45789786023065,0.0154126049981817,1932.745895727851,0.5709339330594889
congenital anomalies,Congenital anomalies of intestine,750.21,2544.0,525091.0,0.4037287709977514,0.1988347460939908,0.819760749734882,0.012075286441940643,2544.0,518987.0,0.4046499927432999,0.1992812808180219,0.8216608000260543,0.01229708523236702
congenital anomalies,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas",750.22,1740.0,525094.0,2.8175778575695136,1.5245845761730368,5.207152891047601,0.0009470176108308378,1740.0,522085.0,2.8442777715175587,1.5389551410204927,5.256758839756958,0.0008510328888283201
congenital anomalies,Congenital hypertrophic pyloric stenosis,750.5,14.0,525281.0,0.9924830904801916,0.0233111135182071,42.25549689506501,0.9968545389699746,14.0,525098.0,0.9925533377210314,0.0233125553439736,42.25886496290198,0.9968840514207568
congenital anomalies,Congenital anomalies of genital organs,751.1,52.0,525273.0,0.0274548301938558,0.0008972666665176,0.8400709946117464,0.039416902259766955,52.0,524334.0,0.0274321213407756,0.0008960203044265,0.8398484694346865,0.0394039603763919
congenital anomalies,Congenital anomalies of female genital organs,751.11,757.0,525161.0,0.4104848973660171,0.1698647140005116,0.9919532255832842,0.04793876411725668,757.0,522928.0,0.4091748910297088,0.1693258388677535,0.988768711076254,0.04713845059531969
congenital anomalies,Congenital anomalies of male genital organs,751.12,254.0,525247.0,1.195453179009017,0.2903651869106675,4.921761862734728,0.8047095162362223,254.0,522729.0,1.1945290310196934,0.2902068480047982,4.916836441865271,0.8055078090499934
congenital anomalies,Congenital anomalies of urinary system,751.2,1039.0,525173.0,0.1936315640042517,0.0715772051576058,0.5238145649327385,0.001223053487210548,1039.0,523411.0,0.1940766980547886,0.0717359471949685,0.5250612308147153,0.0012437003598906274
congenital anomalies,Cystic kidney disease,751.21,2826.0,524976.0,6.239389473077344,3.9132584194185056,9.948226471210967,1.44722838511422e-14,2826.0,518074.0,6.376946993222672,3.999858768223671,10.166722204652023,6.966130263258277e-15
congenital anomalies,Other specified congenital anomalies of kidney,751.22,1070.0,525115.0,0.4955759224241332,0.2363731798714586,1.0390159112809962,0.0630790802647973,1070.0,521149.0,0.4976229015775991,0.237363609939625,1.043245644256484,0.06462131492963
congenital anomalies,Obstructive genitourinary defect,751.3,279.0,525233.0,0.0701627298678242,0.0141352729978964,0.3482641377522651,0.001152695736264343,279.0,522200.0,0.0703068424876044,0.0141665116759671,0.3489251421690826,0.0011616234729684143
congenital anomalies,Nervous system congenital anomalies,752.0,24.0,525281.0,4.548488001169675,0.1534308646337527,134.84081671682935,0.3810434234977424,24.0,520813.0,4.544010738659525,0.1533729987787372,134.62626249383607,0.38126773981829065
congenital anomalies,Neural tube defects,752.1,162.0,525253.0,0.6823316355132417,0.1348440185271194,3.4527038418729714,0.6440414590476788,162.0,523321.0,0.6822432209598251,0.1347543222323164,3.4541067391010367,0.644038627832295
congenital anomalies,Spina bifida,752.11,2497.0,525101.0,0.0490066392200867,0.0201573708917468,0.1191450363514954,2.8623943060813403e-11,2497.0,523834.0,0.0490350499173059,0.0201676435146954,0.1192224623883625,2.8976933421929327e-11
congenital anomalies,Other specified congenital anomalies of nervous system,752.2,2190.0,524996.0,1.1257206305202625,0.6618224678031998,1.9147837972097483,0.6621395525585213,2190.0,516526.0,1.124880714063385,0.6612324900255642,1.9136334647180304,0.664224400842617
congenital anomalies,Congenital anomalies of the eye,753.0,169.0,525261.0,0.4023454685538572,0.0574772569017822,2.8164509719461464,0.3591352181777096,169.0,521199.0,0.4019699286137649,0.0574198382989974,2.814006940743625,0.3586587923671531
congenital anomalies,Congenital cataract and lens anomalies,753.1,60.0,525282.0,0.0251477087498103,8.611852321642258e-05,7.343452160413814,0.2035209728291437,60.0,524780.0,0.0251422253006842,8.609582697094472e-05,7.342185043227414,0.2034978321471259
congenital anomalies,Congenital anomalies of posterior segment of eye,753.2,173.0,525272.0,0.7475028795847648,0.0659774664916732,8.4689604602813,0.8142284846266054,173.0,524741.0,0.7474268522978026,0.0659693272275721,8.468282503604385,0.81416637012274
congenital anomalies,Congenital musculoskeletal deformities of spine,754.0,1208.0,525099.0,0.3495998902265596,0.1683683967505632,0.725908695486902,0.0048133357328419765,1208.0,522355.0,0.3490731434778401,0.1680617257248694,0.7250434860878576,0.004771104849864455
congenital anomalies,Congenital anomalies of limbs,755.0,39.0,525280.0,0.0014601322576669,3.8284609061316e-06,0.5568781455923782,0.03131855942773118,39.0,525031.0,0.0014575547256002,3.8183390683303685e-06,0.5563847893289482,0.03129784648307143
congenital anomalies,Congenital deformities of feet,755.1,211.0,525262.0,0.0613310622345448,0.0056122228906915,0.6702333938048799,0.02214255107507389,211.0,522634.0,0.0609953710473703,0.00557415241962,0.6674441258748326,0.02195479084232059
congenital anomalies,Congenital anomaly of fingers/toes,755.3,441.0,525225.0,0.6191114254473823,0.1851644270469135,2.0700464081169136,0.43624378936941977,441.0,524303.0,0.6180391015678391,0.1848279474526196,2.0666373042134216,0.4346193400471061
congenital anomalies,"Congenital anomalies of upper limb, including shoulder girdle",755.4,662.0,525237.0,0.7446995571130673,0.199220532211595,2.7837363157697714,0.6612684890325901,662.0,523581.0,0.7443018735549625,0.1990528743763286,2.783106150630435,0.6607672817750311
congenital anomalies,"Other congenital anomalies of lower limb, including pelvic girdle",755.6,2194.0,525148.0,0.0062165962562889,0.001834841178108,0.0210623510496723,3.3433875625834635e-16,2194.0,523377.0,0.0061909775041249,0.0018266838620459,0.0209823950673396,3.222404156829194e-16
congenital anomalies,Congenital hip dysplasia and deformity,755.61,87.0,525270.0,0.0154652070233159,0.0005948023311195,0.4021043895773765,0.012141181349716994,87.0,522746.0,0.0153083409955965,0.0005870869477223,0.3991662648039411,0.012006913877365287
congenital anomalies,Other congenital musculoskeletal anomalies,756.0,930.0,525197.0,0.4188875403691834,0.1481844555938665,1.1841105112769126,0.10075112984964933,930.0,524070.0,0.4186304459924234,0.1480523969404096,1.1837123473411455,0.10060196009440123
congenital anomalies,Congenital anomalies of abdominal wall; diaphram,756.1,773.0,525170.0,1.5748091686749486,0.6961961860616032,3.562248641108236,0.2755160054314914,773.0,508729.0,1.6106911384194365,0.7116359738030816,3.645580098373136,0.2527433804209304
congenital anomalies,Pectus excavatum,756.21,528.0,525170.0,0.1138945909829902,0.0406172059266613,0.3193714968628057,3.633464005183358e-05,528.0,524389.0,0.1139448331092697,0.0406389076746099,0.3194826272461803,3.64082598962868e-05
congenital anomalies,"Congenital anomalies of muscle, tendon, fascia, and connective tissue",756.3,171.0,525266.0,0.0597597288516278,0.0043840173224192,0.8146010678738306,0.03453144252018113,171.0,523715.0,0.0596649071668639,0.0043740638116949,0.8138658466098199,0.0344770552745194
congenital anomalies,Congenital osteodystrophies,756.5,1306.0,525139.0,0.3888455995082905,0.1716217717926217,0.8810123487110056,0.02360213630068588,1306.0,471737.0,0.406169654162336,0.1791229838635827,0.9210084848072488,0.031009033394211235
congenital anomalies,Congenital anomalies of the integument,757.0,49.0,525283.0,1.4163114761981084,0.0163294408090835,122.84181810406082,0.8785109517048139,49.0,521106.0,1.4175778795992142,0.0163533505314655,122.88167130414422,0.8781859970640566
congenital anomalies,Chromosomal anomalies,758.1,7059.0,524705.0,2.0758323699604397,1.4487357936324727,2.974372585474158,6.892056136921622e-05,7059.0,521266.0,2.0783399677631222,1.4505889072559277,2.977754069395711,6.681595871319687e-05
congenital anomalies,Other and unspecified congenital anomalies,759.0,9553.0,524570.0,0.705399072026337,0.4962031369066359,1.0027906190146516,0.05184272049378846,9553.0,515596.0,0.7095851250077961,0.4991730887491981,1.0086902939699762,0.05590859340538061
congenital anomalies,"Anomalies of endocrine glands, congenital",759.1,85.0,525265.0,0.7787022645325693,0.1066008704086803,5.6882951749217145,0.8052700777596846,85.0,524698.0,0.7786037418940557,0.106604964618907,5.686637475642551,0.8051577165173097
dermatologic,Cellulitis and abscess of face/neck,681.2,268.0,525266.0,0.2474214825411993,0.0258960908527719,2.363962590760379,0.22518663032861796,268.0,504377.0,0.2547435370005719,0.0266613770066711,2.4340179289060764,0.23502867584150774
dermatologic,Other local infections of skin and subcutaneous tissue,686.0,6234.0,524707.0,6.105890909148374,4.335943600061104,8.59833688655345,3.805280643561793e-25,6234.0,506636.0,6.327039207070639,4.492224515396065,8.911269904389368,4.6860251089197355e-26
dermatologic,Pyogenic granuloma,686.4,39.0,525278.0,0.0004841863962133,1.918419482676425e-06,0.1222029219339409,0.006833356111123694,39.0,522626.0,0.000481043765538,1.901493382744103e-06,0.1216954560362833,0.006809582151865409
dermatologic,Pyoderma,686.5,336.0,525248.0,5.11786022266734,1.3545567612460834,19.336578582846247,0.0160652734389039,336.0,524424.0,5.124558839046959,1.3563000501824631,19.362310936522796,0.015982352619592605
dermatologic,Symptoms affecting skin,687.0,1428.0,525151.0,23.898431387172725,11.883774344019177,48.06006965748565,5.395398685062239e-19,1428.0,520321.0,23.960465893599142,11.913779036646943,48.18823012180909,5.094211238280907e-19
dermatologic,Rash and other nonspecific skin eruption,687.1,16035.0,524114.0,3.944913835116529,3.0888400888044365,5.038248895726209,4.0054677057067017e-28,16035.0,456250.0,4.205351410262112,3.293459918686044,5.369726949902921,1.0712159995622673e-30
dermatologic,"Localized superficial swelling, mass, or lump",687.2,767.0,525197.0,0.619872306290883,0.2273103284014342,1.6903837093922114,0.3501237715949892,767.0,487193.0,0.6413913162622726,0.2353103202690372,1.7482566005022833,0.3853523957539552
dermatologic,Changes in skin texture,687.3,479.0,525222.0,39.4289930734783,14.1295358242234,110.0280656157965,2.2541241447493395e-12,479.0,520742.0,39.74865206851271,14.23789127503531,110.96835273872122,2.0619890776597125e-12
dermatologic,Disturbance of skin sensation,687.4,11970.0,523947.0,4.8984879348109,3.9062843703680983,6.142713067565747,4.489454970755493e-43,11970.0,488321.0,4.9724231244712,3.965555270492784,6.234938121466013,6.919908602880244e-44
dermatologic,Disorder of skin and subcutaneous tissue NOS,689.0,8069.0,524889.0,3.5918219038853683,2.35555874853104,5.476910561995567,2.844047705873952e-09,8069.0,487793.0,3.7886545935985914,2.484090563434637,5.778333463716083,6.212285464653183e-10
dermatologic,Seborrheic dermatitis,690.1,674.0,525194.0,5.298203851676997,2.24770386008073,12.488728854572845,0.00013827133860338131,674.0,510240.0,5.313289448223529,2.2546747921261563,12.5211160648058,0.000134065815192867
dermatologic,Congenital anomalies of skin,691.0,1326.0,525217.0,1.0315751105835167,0.3462436829227935,3.0734054114502976,0.9554921459224924,1326.0,522081.0,1.0324010752228407,0.3465755070534561,3.0753817232585905,0.9543409006987841
dermatologic,Ichthyosis congenita,691.1,40.0,525279.0,0.132132459397092,0.0026421652595243,6.607833012484372,0.31059582518149376,40.0,524884.0,0.1321570902950742,0.0026425712555639,6.609281198562504,0.3106444363810831
dermatologic,Vitiligo,694.1,570.0,525257.0,1.4102748174512274,0.2750773602251994,7.230239010250961,0.6801615979765975,570.0,523397.0,1.412596725926975,0.2755712774885819,7.2410649189746845,0.6786888237250845
dermatologic,Other dyschromia,694.2,1574.0,525136.0,2.452500508703705,1.2218837075340416,4.922529622177128,0.011612631912894305,1574.0,508638.0,2.43452895986554,1.213289588857008,4.885009573029894,0.012277119772292339
dermatologic,Toxic erythema,695.1,155.0,525268.0,13.764125511354578,2.1311462260948444,88.89636420654065,0.005869582605332016,155.0,524370.0,13.795416238510176,2.13607176033738,89.0950916198112,0.005825926342574955
dermatologic,Pemphigus and pemphigoid,695.22,458.0,525200.0,0.1484330148705956,0.0460696559872668,0.4782401654933991,0.0013950582951664345,458.0,524519.0,0.1484642384805824,0.0460809866866929,0.478323744616873,0.0013962924312440408
dermatologic,Rosacea,695.3,262.0,525248.0,17.360848325108886,4.73134351033732,63.70263624040856,1.68367684507943e-05,262.0,517995.0,17.29075501162942,4.711456884181319,63.4560001760768,1.7349585668339685e-05
dermatologic,Cutaneous lupus erythematosus,695.41,761.0,525253.0,4.259035435651351,1.0192978136586666,17.795959727436692,0.04701522993429889,761.0,522419.0,4.284090085516954,1.025381342581783,17.899124061115653,0.04611694560232318
dermatologic,Systemic lupus erythematosus,695.42,9138.0,524407.0,3.7849481005082697,2.8511451385901423,5.024588867694444,3.317859558606969e-20,9138.0,515666.0,3.860091657493471,2.9077299713804594,5.124378037475294,9.282367245687385e-21
dermatologic,Prurigo and Lichen,695.7,301.0,525225.0,2.27161996418147,0.7628248125463059,6.764668868652696,0.14056087664518221,301.0,481183.0,2.3541287571325205,0.7903457295625504,7.012022710903634,0.12418192051188078
dermatologic,Other specified erythematous conditions,695.8,172.0,525255.0,12.461853634213323,2.9653016376432686,52.37166905016173,0.000573443990945574,172.0,513454.0,12.571931297686596,2.9913244039090285,52.83728382893187,0.0005487796974488077
dermatologic,Erythema nodosum,695.81,13.0,525282.0,0.4556828236663388,0.0056821231284265,36.54388176590405,0.7253316644811023,13.0,524783.0,0.4554102638755372,0.0056783001094879,36.524752909174886,0.7251355391657819
dermatologic,Unspecified erythematous condition,695.9,494.0,525233.0,0.7388618940108853,0.2054068677104556,2.657734400540515,0.6430972559577861,494.0,517382.0,0.7446902848241649,0.207030171203836,2.6786608786865576,0.6517391314680687
dermatologic,Pityriasis,696.3,90.0,525272.0,0.6668216163693543,0.061227435799006,7.262284664625088,0.7394308885861212,90.0,522900.0,0.6652715821646484,0.0610925876218148,7.24451681070744,0.7379763591406755
